State,County,Year,Month,tmax,tmin,prcp_monttl
California,Plumas,2017,1,,,12.77
California,Plumas,2017,8,,,2.02
California,Plumas,2017,9,,22.02,
California,Plumas,2017,5,,,10.14
California,Plumas,2017,3,,7.99,
California,Plumas,2017,4,,,11.91
California,Riverside,2017,12,,13.44,
California,Riverside,2017,8,37.16,,
California,Riverside,2017,5,,14.51,
California,Riverside,2017,7,,,18.09
California,Riverside,2017,4,,24.12,
California,Riverside,2017,3,,,14.94
California,Riverside,2017,2,,3.1,
California,Riverside,2017,1,,,13.96
California,Riverside,2017,10,,,5.27
California,Riverside,2017,11,,,0.1
California,Riverside,2017,9,,18.79,
California,Riverside,2017,6,23.09,,
California,Sacramento,2017,7,,,11.83
California,Sacramento,2017,6,10.88,,
California,Sacramento,2017,9,,18.96,
California,Sacramento,2017,1,,6.57,
California,Sacramento,2017,3,,15.19,
California,Sacramento,2017,12,27.15,,
California,Sacramento,2017,2,37.1,,
California,Sacramento,2017,10,10.15,,
California,Sacramento,2017,5,,-0.73,
California,Sacramento,2017,8,,,3.65
California,Sacramento,2017,11,,11.97,
California,Sacramento,2017,4,,,18.21
California,San Benito,2017,11,,-2.94,
California,San Benito,2017,12,,-3.66,
California,San Benito,2017,9,,,4.4
California,San Benito,2017,5,,16.08,
California,San Benito,2017,4,,,18.09
California,San Benito,2017,6,,,9.67
California,San Benito,2017,3,16.29,,
California,San Benito,2017,7,,,9.52
California,San Benito,2017,2,,,4.54
California,San Benito,2017,10,,,9.73
California,San Benito,2017,1,28.53,,
California,San Benito,2017,8,18.05,,
California,San Bernardino,2017,4,,22.67,
California,San Bernardino,2017,9,26.43,,
California,San Bernardino,2017,5,16.26,,
California,San Bernardino,2017,6,,,16.97
California,San Bernardino,2017,2,,0.83,
California,San Bernardino,2017,7,,,0.89
California,San Bernardino,2017,12,,19.28,
California,San Bernardino,2017,8,,-2.03,
California,San Bernardino,2017,1,,,14.53
California,San Bernardino,2017,3,,19.06,
California,San Bernardino,2017,10,,,15.66
California,San Bernardino,2017,11,,,18.9
California,San Diego,2017,11,,,12.7
California,San Diego,2017,6,,,13.35
California,San Diego,2017,1,,,6.69
California,San Diego,2017,8,43.09,,
California,San Diego,2017,2,,-1.46,
California,San Diego,2017,5,33.8,,
California,San Diego,2017,10,,,19.78
California,San Diego,2017,4,,,7.8
California,San Diego,2017,7,,,5.49
California,San Diego,2017,3,41.33,,
California,San Diego,2017,9,,,16.93
California,San Diego,2017,12,,,13.52
California,San Francisco,2017,6,,5.54,
California,San Francisco,2017,4,26.23,,
California,San Francisco,2017,7,30.65,,
California,San Francisco,2017,8,,3.06,
California,San Francisco,2017,10,,,12.85
California,San Francisco,2017,9,43.7,,
California,San Francisco,2017,1,,,19.02
California,San Francisco,2017,5,,,13.08
California,San Francisco,2017,12,,-0.89,
California,San Francisco,2017,2,24.95,,
California,San Francisco,2017,3,26.35,,
California,San Francisco,2017,11,18.69,,
California,San Joaquin,2017,10,,,2.6
California,San Joaquin,2017,9,,,5.0
California,San Joaquin,2017,6,17.4,,
California,San Joaquin,2017,4,,20.34,
California,San Joaquin,2017,5,17.14,,
California,San Joaquin,2017,12,,12.02,
California,San Joaquin,2017,2,,5.44,
California,San Joaquin,2017,3,,23.09,
California,San Joaquin,2017,11,,,17.61
California,San Joaquin,2017,7,,,4.06
California,San Joaquin,2017,8,,,2.36
California,San Joaquin,2017,1,,,4.16
California,San Luis Obispo,2017,8,,23.43,
California,San Luis Obispo,2017,10,,,3.34
California,San Luis Obispo,2017,12,,,11.12
California,San Luis Obispo,2017,6,23.05,,
California,San Luis Obispo,2017,1,,11.57,
California,San Luis Obispo,2017,11,,-4.11,
California,San Luis Obispo,2017,7,,,9.94
California,San Luis Obispo,2017,3,,,11.09
California,San Luis Obispo,2017,2,,,2.38
California,San Luis Obispo,2017,5,,,18.56
California,San Luis Obispo,2017,4,,,0.66
California,San Luis Obispo,2017,9,38.35,,
California,San Mateo,2017,8,,,10.41
California,San Mateo,2017,12,15.57,,
California,San Mateo,2017,2,,23.03,
California,San Mateo,2017,11,,11.91,
California,San Mateo,2017,5,10.45,,
California,San Mateo,2017,10,,4.36,
California,San Mateo,2017,6,,23.19,
California,San Mateo,2017,1,,-0.94,
California,San Mateo,2017,7,,14.75,
California,San Mateo,2017,4,,,17.5
California,San Mateo,2017,3,,,6.17
California,San Mateo,2017,9,,2.61,
California,Santa Barbara,2017,8,,15.89,
California,Santa Barbara,2017,1,,,14.03
California,Santa Barbara,2017,3,,1.03,
California,Santa Barbara,2017,7,,23.05,
California,Santa Barbara,2017,9,21.09,,
California,Santa Barbara,2017,4,,,3.92
California,Santa Barbara,2017,12,,18.6,
California,Santa Barbara,2017,6,,,10.89
California,Santa Barbara,2017,10,22.78,,
California,Santa Barbara,2017,11,,,6.74
California,Santa Barbara,2017,5,16.43,,
California,Santa Barbara,2017,2,23.67,,
California,Santa Clara,2017,3,,,16.89
California,Santa Clara,2017,5,42.42,,
California,Santa Clara,2017,9,,,19.86
California,Santa Clara,2017,4,,3.32,
California,Santa Clara,2017,8,23.14,,
California,Santa Clara,2017,10,,7.59,
California,Santa Clara,2017,2,40.55,,
California,Santa Clara,2017,1,,,3.53
California,Santa Clara,2017,11,,3.2,
California,Santa Clara,2017,6,11.41,,
California,Santa Clara,2017,12,,17.11,
California,Santa Clara,2017,7,,-0.43,
California,Santa Cruz,2017,7,,15.41,
California,Santa Cruz,2017,11,,,11.47
California,Santa Cruz,2017,2,11.17,,
California,Santa Cruz,2017,8,11.72,,
California,Santa Cruz,2017,12,,,15.96
California,Santa Cruz,2017,6,14.26,,
California,Santa Cruz,2017,4,36.34,,
California,Santa Cruz,2017,5,29.61,,
California,Santa Cruz,2017,3,29.4,,
California,Santa Cruz,2017,1,,7.21,
California,Santa Cruz,2017,10,12.62,,
California,Santa Cruz,2017,9,17.04,,
California,Shasta,2017,5,,6.63,
California,Shasta,2017,6,14.07,,
California,Shasta,2017,1,,8.98,
California,Shasta,2017,8,25.19,,
California,Shasta,2017,9,31.92,,
California,Shasta,2017,2,37.92,,
California,Shasta,2017,12,,24.44,
California,Shasta,2017,11,,1.0,
California,Shasta,2017,7,,,18.9
California,Shasta,2017,3,,10.85,
California,Shasta,2017,4,,,14.43
California,Shasta,2017,10,37.65,,
California,Sierra,2017,12,,-3.03,
California,Sierra,2017,2,19.38,,
California,Sierra,2017,8,,,16.75
California,Sierra,2017,11,19.76,,
California,Sierra,2017,7,,-0.78,
California,Sierra,2017,3,,22.03,
California,Sierra,2017,5,37.21,,
California,Sierra,2017,1,,,15.67
California,Sierra,2017,4,,14.61,
California,Sierra,2017,9,,8.79,
California,Sierra,2017,6,,12.8,
California,Sierra,2017,10,,-1.05,
California,Siskiyou,2017,1,34.7,,
California,Siskiyou,2017,10,33.67,,
California,Siskiyou,2017,7,11.83,,
California,Siskiyou,2017,12,33.26,,
California,Siskiyou,2017,3,,9.37,
California,Siskiyou,2017,11,,,14.97
California,Siskiyou,2017,9,,5.44,
California,Siskiyou,2017,5,21.02,,
California,Siskiyou,2017,8,38.15,,
California,Siskiyou,2017,2,17.31,,
California,Siskiyou,2017,6,,5.07,
California,Siskiyou,2017,4,,,9.11
California,Solano,2017,12,,,15.72
California,Solano,2017,8,,,12.22
California,Solano,2017,5,,10.77,
California,Solano,2017,10,27.01,,
California,Solano,2017,11,42.6,,
California,Solano,2017,1,,,1.94
California,Solano,2017,7,42.64,,
California,Solano,2017,6,15.83,,
California,Solano,2017,4,34.34,,
California,Solano,2017,3,,-1.68,
California,Solano,2017,2,,,6.81
California,Solano,2017,9,,1.39,
California,Sonoma,2017,4,,7.59,
California,Sonoma,2017,7,20.07,,
California,Sonoma,2017,8,28.06,,
California,Sonoma,2017,3,,15.24,
California,Sonoma,2017,12,,,15.58
California,Sonoma,2017,11,,20.97,
California,Sonoma,2017,2,,10.39,
California,Sonoma,2017,6,19.04,,
California,Sonoma,2017,5,,14.84,
California,Sonoma,2017,9,42.81,,
California,Sonoma,2017,1,25.32,,
California,Sonoma,2017,10,,,5.3
California,Stanislaus,2017,1,15.33,,
California,Stanislaus,2017,4,40.45,,
California,Stanislaus,2017,7,,3.87,
California,Stanislaus,2017,3,,,13.24
California,Stanislaus,2017,10,,1.45,
California,Stanislaus,2017,8,40.94,,
California,Stanislaus,2017,11,42.78,,
California,Stanislaus,2017,12,,3.81,
California,Stanislaus,2017,5,18.2,,
California,Stanislaus,2017,2,,14.32,
California,Stanislaus,2017,9,43.0,,
California,Stanislaus,2017,6,,,9.13
California,Sutter,2017,12,17.13,,
California,Sutter,2017,4,,9.07,
California,Sutter,2017,3,,,8.05
California,Sutter,2017,1,,,5.17
California,Sutter,2017,8,,5.26,
California,Sutter,2017,11,,,13.45
California,Sutter,2017,10,,,2.78
California,Sutter,2017,9,25.23,,
California,Sutter,2017,5,,,15.36
California,Sutter,2017,7,,,1.46
California,Sutter,2017,2,,,8.38
California,Sutter,2017,6,,24.03,
California,Tehama,2017,7,,11.7,
California,Tehama,2017,1,38.74,,
California,Tehama,2017,12,,,8.02
California,Tehama,2017,8,,,4.19
California,Tehama,2017,5,21.54,,
California,Tehama,2017,3,,22.17,
California,Tehama,2017,9,,,19.89
California,Tehama,2017,6,38.14,,
California,Tehama,2017,11,15.46,,
California,Tehama,2017,10,,1.88,
California,Tehama,2017,4,,,17.69
California,Tehama,2017,2,,,0.66
California,Trinity,2017,7,,12.29,
California,Trinity,2017,6,30.49,,
California,Trinity,2017,4,27.5,,
California,Trinity,2017,9,,,14.36
California,Trinity,2017,11,42.36,,
California,Trinity,2017,1,,,19.68
California,Trinity,2017,2,29.13,,
California,Trinity,2017,3,,10.61,
California,Trinity,2017,10,36.82,,
California,Trinity,2017,12,,,19.2
California,Trinity,2017,8,,4.14,
California,Trinity,2017,5,,,17.74
California,Tulare,2017,3,,,10.84
California,Tulare,2017,8,,,9.21
California,Tulare,2017,9,27.75,,
California,Tulare,2017,2,25.14,,
California,Tulare,2017,12,43.92,,
California,Tulare,2017,11,,18.01,
California,Tulare,2017,7,,12.97,
California,Tulare,2017,4,,,6.92
California,Tulare,2017,5,27.81,,
California,Tulare,2017,6,,,15.94
California,Tulare,2017,1,,4.06,
California,Tulare,2017,10,,,13.66
California,Tuolumne,2017,9,23.12,,
California,Tuolumne,2017,3,16.3,,
California,Tuolumne,2017,5,36.61,,
California,Tuolumne,2017,7,,11.03,
California,Tuolumne,2017,8,13.4,,
California,Tuolumne,2017,2,23.06,,
California,Tuolumne,2017,10,,0.52,
California,Tuolumne,2017,6,15.07,,
California,Tuolumne,2017,12,,12.81,
California,Tuolumne,2017,4,16.74,,
California,Tuolumne,2017,11,,5.28,
California,Tuolumne,2017,1,28.81,,
California,Ventura,2017,6,20.71,,
California,Ventura,2017,11,,,18.44
California,Ventura,2017,7,,,3.83
California,Ventura,2017,9,,23.18,
California,Ventura,2017,2,32.09,,
California,Ventura,2017,4,,,0.61
California,Ventura,2017,3,43.59,,
California,Ventura,2017,5,,1.47,
California,Ventura,2017,1,,1.55,
California,Ventura,2017,8,31.37,,
California,Ventura,2017,10,,1.14,
California,Ventura,2017,12,42.62,,
California,Yolo,2017,2,,1.68,
California,Yolo,2017,6,,,7.52
California,Yolo,2017,4,39.89,,
California,Yolo,2017,7,,10.96,
California,Yolo,2017,10,,4.24,
California,Yolo,2017,9,,,6.37
California,Yolo,2017,8,43.54,,
California,Yolo,2017,3,34.45,,
California,Yolo,2017,1,,,6.72
California,Yolo,2017,5,,8.44,
California,Yolo,2017,12,21.29,,
California,Yolo,2017,11,,,10.92
California,Yuba,2017,2,12.82,,
California,Yuba,2017,5,,5.89,
California,Yuba,2017,3,,,10.34
California,Yuba,2017,10,,-2.28,
California,Yuba,2017,12,,10.21,
California,Yuba,2017,4,,16.26,
California,Yuba,2017,7,,,4.13
California,Yuba,2017,1,,,6.4
California,Yuba,2017,11,36.05,,
California,Yuba,2017,6,,,15.31
California,Yuba,2017,8,37.54,,
California,Yuba,2017,9,,,12.89
California,Alameda,2018,3,,,14.12
California,Alameda,2018,2,13.43,,
California,Alameda,2018,10,13.08,,
California,Alameda,2018,5,,,3.5
California,Alameda,2018,7,39.45,,
California,Alameda,2018,6,,10.88,
California,Alameda,2018,11,17.65,,
California,Alameda,2018,9,26.18,,
California,Alameda,2018,4,,,14.77
California,Alameda,2018,12,,10.77,
California,Alameda,2018,1,,-4.81,
California,Alameda,2018,8,,0.78,
California,Alpine,2018,8,,13.46,
California,Alpine,2018,6,,-0.2,
California,Alpine,2018,4,,,1.29
California,Alpine,2018,1,,,7.99
California,Alpine,2018,7,39.58,,
California,Alpine,2018,2,,,3.66
California,Alpine,2018,9,,,6.23
California,Alpine,2018,3,35.6,,
California,Alpine,2018,11,40.82,,
California,Alpine,2018,12,,,1.05
California,Alpine,2018,10,,24.49,
California,Alpine,2018,5,40.84,,
California,Amador,2018,1,40.95,,
California,Amador,2018,3,,,1.81
California,Amador,2018,9,,,13.31
California,Amador,2018,12,,,15.76
California,Amador,2018,7,42.69,,
California,Amador,2018,4,,,19.39
California,Amador,2018,6,,,13.07
California,Amador,2018,2,43.98,,
California,Amador,2018,5,30.3,,
California,Amador,2018,11,16.98,,
California,Amador,2018,10,26.37,,
California,Amador,2018,8,16.84,,
California,Butte,2018,9,19.03,,
California,Butte,2018,3,,24.11,
California,Butte,2018,10,39.81,,
California,Butte,2018,12,,,7.95
California,Butte,2018,7,,13.85,
California,Butte,2018,4,29.76,,
California,Butte,2018,6,,,17.14
California,Butte,2018,8,,,2.25
California,Butte,2018,2,,,12.56
California,Butte,2018,5,,19.88,
California,Butte,2018,1,,,11.78
California,Butte,2018,11,,-3.76,
California,Calaveras,2018,12,,0.32,
California,Calaveras,2018,9,34.41,,
California,Calaveras,2018,11,30.73,,
California,Calaveras,2018,4,,24.06,
California,Calaveras,2018,5,,,19.23
California,Calaveras,2018,10,,18.37,
California,Calaveras,2018,1,,,18.7
California,Calaveras,2018,6,,21.56,
California,Calaveras,2018,8,,,4.74
California,Calaveras,2018,3,,24.09,
California,Calaveras,2018,2,,,10.26
California,Calaveras,2018,7,,,11.72
California,Colusa,2018,1,42.81,,
California,Colusa,2018,5,,,15.28
California,Colusa,2018,2,,,13.79
California,Colusa,2018,9,,6.96,
California,Colusa,2018,12,,,16.42
California,Colusa,2018,3,,-3.85,
California,Colusa,2018,7,,,3.93
California,Colusa,2018,10,12.51,,
California,Colusa,2018,4,,,0.12
California,Colusa,2018,11,,20.96,
California,Colusa,2018,6,10.0,,
California,Colusa,2018,8,,,9.58
California,Contra Costa,2018,3,,-1.12,
California,Contra Costa,2018,10,44.0,,
California,Contra Costa,2018,4,,,5.07
California,Contra Costa,2018,9,18.87,,
California,Contra Costa,2018,5,,-1.1,
California,Contra Costa,2018,6,,,4.13
California,Contra Costa,2018,8,30.46,,
California,Contra Costa,2018,11,,7.4,
California,Contra Costa,2018,1,,13.31,
California,Contra Costa,2018,12,19.58,,
California,Contra Costa,2018,7,28.99,,
California,Contra Costa,2018,2,,1.6,
California,Del Norte,2018,12,,3.47,
California,Del Norte,2018,2,20.43,,
California,Del Norte,2018,1,38.92,,
California,Del Norte,2018,4,,,8.35
California,Del Norte,2018,8,30.82,,
California,Del Norte,2018,10,,5.12,
California,Del Norte,2018,5,35.91,,
California,Del Norte,2018,7,,6.25,
California,Del Norte,2018,3,,,8.19
California,Del Norte,2018,11,,,6.09
California,Del Norte,2018,6,,0.55,
California,Del Norte,2018,9,,,9.62
California,El Dorado,2018,6,23.07,,
California,El Dorado,2018,2,14.62,,
California,El Dorado,2018,11,37.16,,
California,El Dorado,2018,7,21.42,,
California,El Dorado,2018,3,,13.75,
California,El Dorado,2018,4,,,5.36
California,El Dorado,2018,8,,,17.4
California,El Dorado,2018,12,,,13.91
California,El Dorado,2018,10,,,13.87
California,El Dorado,2018,1,,-1.96,
California,El Dorado,2018,5,,,18.27
California,El Dorado,2018,9,,,17.74
California,Fresno,2018,6,23.66,,
California,Fresno,2018,8,,,19.74
California,Fresno,2018,4,,16.64,
California,Fresno,2018,2,16.97,,
California,Fresno,2018,9,30.74,,
California,Fresno,2018,11,,3.06,
California,Fresno,2018,10,,21.62,
California,Fresno,2018,3,35.91,,
California,Fresno,2018,1,44.86,,
California,Fresno,2018,7,33.17,,
California,Fresno,2018,12,,,1.41
California,Fresno,2018,5,,,0.57
California,Glenn,2018,9,,,11.73
California,Glenn,2018,5,,,6.97
California,Glenn,2018,11,,7.71,
California,Glenn,2018,12,,,2.78
California,Glenn,2018,7,,23.54,
California,Glenn,2018,6,,,19.75
California,Glenn,2018,8,33.04,,
California,Glenn,2018,1,,,5.12
California,Glenn,2018,4,,,7.38
California,Glenn,2018,3,30.25,,
California,Glenn,2018,10,,18.39,
California,Glenn,2018,2,,19.35,
California,Humboldt,2018,11,,,3.61
California,Humboldt,2018,1,25.11,,
California,Humboldt,2018,4,28.73,,
California,Humboldt,2018,6,,15.0,
California,Humboldt,2018,12,,-2.36,
California,Humboldt,2018,5,,6.5,
California,Humboldt,2018,7,,,4.78
California,Humboldt,2018,2,,24.44,
California,Humboldt,2018,9,,6.68,
California,Humboldt,2018,3,,24.1,
California,Humboldt,2018,10,,,19.73
California,Humboldt,2018,8,16.82,,
California,Imperial,2018,7,,,0.75
California,Imperial,2018,6,39.63,,
California,Imperial,2018,1,27.55,,
California,Imperial,2018,12,27.85,,
California,Imperial,2018,8,,1.9,
California,Imperial,2018,5,,,4.25
California,Imperial,2018,10,,-4.93,
California,Imperial,2018,11,,,14.65
California,Imperial,2018,2,,,4.35
California,Imperial,2018,9,,16.84,
California,Imperial,2018,4,,-3.44,
California,Imperial,2018,3,44.07,,
California,Inyo,2018,8,,3.15,
California,Inyo,2018,10,,-4.03,
California,Inyo,2018,11,,,7.4
California,Inyo,2018,4,25.61,,
California,Inyo,2018,2,18.72,,
California,Inyo,2018,12,39.57,,
California,Inyo,2018,6,,4.94,
California,Inyo,2018,5,,16.01,
California,Inyo,2018,3,41.97,,
California,Inyo,2018,1,11.19,,
California,Inyo,2018,9,14.52,,
California,Inyo,2018,7,,,9.16
California,Kern,2018,9,28.51,,
California,Kern,2018,12,,,1.98
California,Kern,2018,11,26.25,,
California,Kern,2018,2,,,9.59
California,Kern,2018,3,,,18.91
California,Kern,2018,4,,23.07,
California,Kern,2018,8,44.48,,
California,Kern,2018,7,,22.64,
California,Kern,2018,1,17.97,,
California,Kern,2018,5,34.29,,
California,Kern,2018,10,11.85,,
California,Kern,2018,6,,,2.62
California,Kings,2018,11,,,3.2
California,Kings,2018,6,,-3.46,
California,Kings,2018,1,10.25,,
California,Kings,2018,2,,,13.7
California,Kings,2018,7,13.65,,
California,Kings,2018,8,42.43,,
California,Kings,2018,5,24.52,,
California,Kings,2018,9,,12.68,
California,Kings,2018,3,10.8,,
California,Kings,2018,10,23.35,,
California,Kings,2018,4,27.45,,
California,Kings,2018,12,40.33,,
California,Lake,2018,7,,,17.76
California,Lake,2018,10,,,7.86
California,Lake,2018,5,,,12.75
California,Lake,2018,9,26.94,,
California,Lake,2018,4,,18.7,
California,Lake,2018,1,,,13.44
California,Lake,2018,12,,20.28,
California,Lake,2018,8,17.49,,
California,Lake,2018,3,,,3.72
California,Lake,2018,6,,,15.4
California,Lake,2018,2,,,14.91
California,Lake,2018,11,24.37,,
California,Lassen,2018,7,27.08,,
California,Lassen,2018,4,,11.14,
California,Lassen,2018,1,,14.37,
California,Lassen,2018,12,,,11.66
California,Lassen,2018,2,,15.46,
California,Lassen,2018,11,,20.85,
California,Lassen,2018,5,40.61,,
California,Lassen,2018,8,14.75,,
California,Lassen,2018,9,36.79,,
California,Lassen,2018,3,,2.36,
California,Lassen,2018,10,38.22,,
California,Lassen,2018,6,,22.43,
California,Los Angeles,2018,9,28.38,,
California,Los Angeles,2018,8,,,15.34
California,Los Angeles,2018,3,44.95,,
California,Los Angeles,2018,10,35.83,,
California,Los Angeles,2018,11,,,16.51
California,Los Angeles,2018,7,,8.49,
California,Los Angeles,2018,5,,,2.92
California,Los Angeles,2018,12,,,2.69
California,Los Angeles,2018,6,,1.49,
California,Los Angeles,2018,2,,,9.41
California,Los Angeles,2018,1,,,2.95
California,Los Angeles,2018,4,20.39,,
California,Madera,2018,8,,,15.82
California,Madera,2018,11,,,11.5
